phrase_woodruff,phrase_scripture,similarity_score,verse_title,volume_title
and son wilford woodruff jr and his son wilford smith woodruff and his son charles,bukki his son uzzi his son zerahiah his son,0.7723389366785773,1 Chronicles 6:51,Old Testament
and son wilford woodruff jr and his son wilford smith woodruff and his son charles,joram his son ahaziah his son joash his son,0.7723389366785773,1 Chronicles 3:11,Old Testament
and son wilford woodruff jr and his son wilford smith woodruff and his son charles,meraioth his son amariah his son ahitub his son,0.7723389366785773,1 Chronicles 6:52,Old Testament
and son wilford woodruff jr and his son wilford smith woodruff and his son charles,zadok his son ahimaaz his son,0.7723389366785773,1 Chronicles 6:53,Old Testament
and son wilford woodruff jr and his son wilford smith woodruff and his son charles,shallum his son mibsam his son mishma his son,0.7723389366785773,1 Chronicles 4:25,Old Testament
and son wilford woodruff jr and his son wilford smith woodruff and his son charles,laadan his son ammihud his son elishama his son,0.7723389366785773,1 Chronicles 7:26,Old Testament
and son wilford woodruff jr and his son wilford smith woodruff and his son charles,shimea his son haggiah his son asaiah his son,0.7723389366785773,1 Chronicles 6:30,Old Testament
and son wilford woodruff jr and his son wilford smith woodruff and his son charles,eliab his son jeroham his son elkanah his son,0.7723389366785773,1 Chronicles 6:27,Old Testament
and son wilford woodruff jr and his son wilford smith woodruff and his son charles,amaziah his son azariah his son jotham his son,0.7723389366785773,1 Chronicles 3:12,Old Testament
see it and know that i an god ye latter day saints do ye not,know ye not that ye are in the hands of god know ye not that,0.7722301665085448,Mormon 5:23,Book of Mormon
the kingdom of god is set up for the last time to again restore israel,this time restore again the kingdom to israel,0.7721337760935661,Acts 1:6,New Testament
the spirit and power of god and the gift of the holy ghost that they,for they shall have the gift and the power of the holy ghost and if,0.7719007384288461,1 Nephi 13:37,Book of Mormon
"""i have other sheep which are not of this fold and"" he says that is",that other sheep i have which are not of this fold them also i must,0.7714025566787115,3 Nephi 15:17,Book of Mormon
the children and the hearts of the children to their fathers lest i come and,the hearts of the fathers to the children and the hearts of the children to,0.770523881060113,Doctrine and Covenants 27:9,Doctrine and Covenants
her children and refused to be comforted because of her children which were taken away,weeping for her children refused to be comforted for her children because they were not,0.7697914452493684,Jeremiah 31:15,Old Testament
and son wilford woodruff jr and his son wilford smith woodruff and his son charles,of gershom libni his son jahath his son zimmah his son,0.7689156862780623,1 Chronicles 6:20,Old Testament
he says that while the bridegroom tarried they all slumbered and slep we have all,while the bridegroom tarried they all slumbered and slept,0.7681396011206025,Matthew 25:5,New Testament
thy head in the name of jesus christ the son of the living god and,in the name of jesus christ the son of the living god and if ye,0.7670747659008633,Mormon 9:29,Book of Mormon
by you will understand and see that all is right wo wo wo unto all,commit whoredoms and pervert the right way of the lord wo wo wo be unto,0.767053951508875,2 Nephi 28:15,Book of Mormon
into the world and men love darkness rather than light because their deeds are evil,for they love darkness rather than light and their deeds are evil and they receive,0.7664279328466979,Doctrine and Covenants 29:45,Doctrine and Covenants
to take a prey and to take a spoil which they will do for the,the month adar and to take the spoil of them for a prey,0.7660792001989903,Esther 3:13,Old Testament
perry rockwood was appointed captains over a hundred and 4 captains of fifties and captains,let the companies be organized with captains of hundreds captains of fifties and captains of,0.7659521403814242,Doctrine and Covenants 136:3,Doctrine and Covenants
"st luke ""and the angel said unto them fear not for behold i bring you",and the angel said unto them fear not for behold i bring you good tidings,0.7652602504744301,Luke 2:10,New Testament
the coming of the son of man and i had the spirit and power of,the coming of the son of man be,0.7639244099832443,Matthew 24:39,New Testament
the coming of the son of man and i had the spirit and power of,the coming of the son of man be,0.7639244099832443,Joseph Smith--Matthew 1:43,Pearl of Great Price
days that god should set his hand again the second time to recover the remnant,hand again the second time to recover the remnant of his people which shall be,0.7635187393839805,Isaiah 11:11,Old Testament
days that god should set his hand again the second time to recover the remnant,hand again the second time to recover the remnant of his people which shall be,0.7635187393839805,2 Nephi 21:11,Book of Mormon
my servant john taylor 1808 and my servant wilford woodruff and my servant orson pratt,let my servant john taylor and also my servant john e page and also my,0.763455603265104,Doctrine and Covenants 118:6,Doctrine and Covenants
though the heavens and [earth] pass away my words will not pass away but but,heaven and earth shall pass away but my words shall not pass away,0.7631954501333995,Matthew 24:35,New Testament
though the heavens and [earth] pass away my words will not pass away but but,heaven and earth shall pass away but my words shall not pass away,0.7631954501333995,Luke 21:33,New Testament
though the heavens and [earth] pass away my words will not pass away but but,heaven and earth shall pass away but my words shall not pass away,0.7631954501333995,Mark 13:31,New Testament
then shall the curtain of heaven be unfolded as a scroll so you can see,immediately after shall the curtain of heaven be unfolded as a scroll is unfolded after,0.7630958523900252,Doctrine and Covenants 88:95,Doctrine and Covenants
jesus christ of latterday saints [figure] church of jesus christ of latterday saints met in,let all the people of the church of jesus christ of latterday saints and those,0.7630317880867339,Doctrine and Covenants 136:2,Doctrine and Covenants
the days of the coming of the son of man first to the saints of,the coming of the son of man be,0.7625901367119604,Matthew 24:39,New Testament
the days of the coming of the son of man first to the saints of,the coming of the son of man be,0.7625901367119604,Joseph Smith--Matthew 1:43,Pearl of Great Price
from the east and from the west and that that the north shall give up,and they shall come from the east and from the west and from the north,0.7620251461537979,Luke 13:29,New Testament
of the saints the work of the ministry and the edifying of the body of,for the perfecting of the saints for the work of the ministry for the edifying of the body of christ,0.7617949869277719,Ephesians 4:12,New Testament
whom i will take and preserve in life whom i will preserve according to the,who willeth to take even them whom he will take and preserveth in life them whom he will preserve,0.7617405523189847,Doctrine and Covenants 63:3,Doctrine and Covenants
